advertising_id,recency,frequency,monetary
52bae44b-5560-412b-885b-02fb466aa7b0,27,8,
2231d058-7805-448f-a537-dd67792e63c6,27,8,
de64dbc3-04ea-408a-8fe3-f9b31c027369,27,8,
4e683c15-15b3-463a-bf44-8b914939ce2e,27,8,
a23f7ddb-a946-4894-a530-611a18432be6,27,8,
4c67ebb0-4705-4676-9faa-7790fd2414d4,27,8,
0da3dd2a-9dd5-4141-a5a0-b61be585707a,27,8,
3e4d4bcc-7678-42b3-b008-7ffce299d091,27,8,
c34dc7aa-8d74-472c-8f01-4e8dafbef943,27,8,
57132fa7-5f70-46b1-b201-b1fb21a9f137,27,8,
22653551-ec9f-4b79-bdc7-2fe26b5be63e,27,8,
9981d89b-061a-46a8-8594-d08b6632b255,27,8,
7cbefdad-4bd3-4e69-980b-949bd06dc577,27,8,
62d0c520-568e-4533-aaed-eccb1c193a97,27,8,
1b9eb844-612b-46d1-a659-1b33bf426cc3,27,8,
3f30f567-c996-4baf-beac-916d75a255e2,27,8,
19c5e5c9-04f6-4c7d-9852-a3eea036b6cc,27,8,
242b9967-faff-4c04-a296-521ad6076cf5,27,8,
93906d25-33e2-495d-a234-5f6f8fedddcf,27,8,
4e92a6e7-f9bb-4d09-b341-bbfaddeba065,27,8,
dded3266-8d73-448f-ae22-03dabd621e4f,27,8,
fbbe75dd-6a53-476b-a5e7-a12edaa0edc1,27,8,
53017612-c375-4362-8563-02ed7e237fcf,27,8,
5b5f9372-d8c6-466e-a9e5-9db333bd469d,27,8,
3f592905-0f13-401f-b786-a532afedd2ab,27,8,
9505a040-f6b9-4c86-b9fd-ae32a2a8b9db,27,8,
e83dc001-7474-44df-b117-2d5b543c7cdd,27,8,
05a23553-7698-4552-a391-1faa7d481732,27,8,
c134f72c-70e4-40b0-aca5-dc5222f66a5e,27,8,
5ffa173b-f631-4449-9a0d-5ac9b75e5509,27,8,
04045dc8-86f9-445c-83b1-b0eee2aac9b6,27,8,
91510729-9a09-442d-9424-70f1a4059e09,27,8,
1dc17ed3-f9fc-4bc6-adbc-cfd03f1bb117,27,8,
67735e4f-d3d0-4ceb-aa7e-42e1bea76518,27,8,
d9c82eca-2f19-4edd-9d6e-9be9f3d741a3,27,8,
1bd611e9-8cb3-4047-b73f-40f3cc74948a,27,8,
dfe9d59a-71de-4d4e-85a7-c0b6d413410a,27,8,
0623081f-044c-4a92-b364-7ace4eafa649,27,8,
497e1d51-1269-4c2a-b02e-a6b1d423d49e,27,8,
fb66ae41-ff7a-4b21-8dda-49164a3771d1,27,8,
02ff2784-d4ee-415b-a1e5-4b4e7507b5f7,27,8,
1bb15a8e-532f-4c70-a751-f0e6e67033b0,27,8,
37d69832-f704-4f4b-8d12-37325e6906d7,27,8,
c5380cc7-090e-4ea2-8876-4ef85f29cbe6,27,9,
f08d8799-3f98-4f80-af40-8242e02113ea,27,9,
29fe9850-324c-4dc8-a51d-7a887bf80a37,27,9,
14d07204-9cb4-4b45-8f7a-25d6cc0b4edd,27,9,
a3848556-98ca-48e8-8522-f8ba2dd74f70,27,9,
45cb0bb3-d735-4301-97b5-20f825f51f85,27,9,
1b0334ae-6074-43e8-a137-86174e329122,27,9,
d6d589cf-f823-4818-899a-07dfe097f191,27,9,
2b8278e3-0d6d-4ba2-affb-fdd3ebe4ea81,27,9,
a62b8ce6-70a0-4cb0-bbf0-ebf0dd9bed59,27,9,
7e5df2fa-303b-4d02-8b7b-c2d2d8a4463d,27,9,
ba4a7215-5cff-4a88-be62-6c77c1d159a2,27,9,
1ddecaf3-3e1b-4d6d-81da-847f7afb4c90,27,9,
6ec9e065-1446-444e-84a8-eb4138f0d111,27,9,
c8b6451c-fbe8-4d37-8c28-03d8d2cba3de,27,9,
6349f594-9e0d-4e78-8582-cdad94a2651a,27,9,
c3e6ba9e-3781-4ca3-acec-6e3550cb734b,27,9,
dc0ec2b3-151d-4161-b3f5-672bd1a9962f,27,9,
e6e1e97b-1dc9-4c0f-9a78-27533db2017d,27,9,
79de6ba3-91c7-4172-aa0f-0b1dec52938d,27,9,
25135433-b62c-4c6a-8460-e0d7cc1bc88c,27,9,
75bea208-12f8-4d06-9bdf-1a6a9390cee2,27,9,
03751140-b23f-4b90-b956-eaa05fdec9ca,27,9,
9f06587b-5872-45f5-a3db-67244b20b2e9,27,9,
1db25015-b450-4fbd-9b59-a78fd226099d,27,9,
1f5312c7-a13e-442c-8644-52ebb16db636,27,9,
42fbefed-91f7-408e-856d-919f84392169,27,9,
6948fe82-d0e9-45cb-922f-25a899fd50e7,27,9,
7809c970-24ae-49f7-97ce-10167538fbbd,27,9,
baaea316-1405-4dd6-9d9f-64108113d0d7,27,9,
f72cbfa8-54cb-4a65-9b60-32b1cc3cd049,27,9,
f35ee791-a534-4ef8-956a-e213bd631704,27,9,
62a9079a-142f-4e6c-abd7-badd16b424fd,27,9,
d8d8f154-36e4-458e-b138-e753c11e90f4,27,9,
ab2be8a8-4a10-417f-95f8-a30ed1e74d56,27,9,
1bc562a4-541e-4913-8e33-66b77cf1fb89,27,9,
6757fbf1-65d7-4a9a-9a0a-6b2632f6466c,27,9,
af1bacec-2205-4035-9353-8c853872cdb5,27,9,
dad5b64b-5028-4344-9764-5481e46157c1,27,9,
5ce9491d-f74d-4db7-830f-bce6276510a8,27,9,
aa0c960e-b849-46fb-ae51-397aae36836e,27,9,
cf320c3d-ff56-46fb-9f28-ced4622c646f,27,9,
3d61731b-3780-458f-810e-b434c927df5b,27,10,
f9fc0af7-aadc-46a3-9929-debeb1282d87,27,10,
70d6330e-43bb-46f2-8409-56bb220841ac,27,10,
e8bd2dbb-0823-42a7-bc18-08a88c5509a2,27,10,
37b7fb7e-5d41-47c0-972e-03133e09020b,27,10,
00518f02-bff9-4b22-8272-f87e9be55a10,27,10,
f69bcb8a-6646-436f-ae0f-9d27047da62a,27,10,
1f9509ae-c122-4c79-a64f-e891aebe45af,27,10,
d5bb153c-74ed-4d80-92c5-ecb3386aae53,27,10,
bb61db05-1365-4cb6-9c25-f3d36e7fc4be,27,10,
b8ad4b7b-c807-4e4b-9439-105c7799ad4f,27,10,
49fb6c82-d860-45f1-8cb0-dabd7354d509,27,10,
bf95c692-2ce9-4200-aa64-c3b29dfa734b,27,10,
14f14313-3171-4351-aac7-1937e3490d68,27,10,
aaf66aff-f961-4898-a7da-9afa4e0ef633,27,10,
0f8feb67-6c96-407a-890e-1c3f23fd4c95,27,10,
bc59a265-8240-4821-8dba-18f818baf59c,27,10,
3fc6730b-eacf-4df6-a21a-dd724384f55f,27,10,
98fc8286-334c-401d-abca-fff2cf66751d,27,10,
27bac743-4857-4f89-9fe4-24248e13309b,27,10,
f23ae866-bc84-4093-a446-6b716f5653de,27,10,
0dd8c0db-d8b3-4524-8096-a285e48aba2b,27,10,
e32bca40-302b-4f37-8fa5-3721ee227ec7,27,10,
dab46719-ec27-4da1-b220-157aabf20c4c,27,10,
127e1cec-aac5-41f2-9636-73442e467e15,27,10,
d327a65c-7777-4f6c-95f8-2aeb2ebfc2a7,27,10,
e73b4ed9-6d7b-4dbb-b021-92bb19c957e7,27,10,
1682b980-ba5a-4b30-865c-3a7e70698623,27,10,
b2e18d0b-18a4-4ab7-bd32-29327327a9a4,27,10,
696b8130-9aa6-4c53-9bcb-57d7adc5bd0d,27,10,
c00b041a-4fc1-46b0-b404-e8249d02e0a9,27,10,
fe487b2b-0a34-4b84-80a2-2843a98233f8,27,10,
f07ffd6b-260b-4e64-91f8-9d03a1c86be7,27,10,
8984ff82-4896-49f3-bc05-368f03e0a184,27,10,
529db658-cf69-4f81-93a3-4d6cc06d19c4,27,10,
f23c6b64-6122-456d-9d32-9980fda7fa06,27,10,
f14dcb99-aa5d-49f5-a11e-506a1923433f,27,10,
4ab54706-ec48-44a9-84e1-502bbc826a70,27,10,
a2651955-7351-4d09-8ab1-cf8e83ed39fd,27,11,
96fbcf33-351c-4b03-aec4-28baa91da472,27,11,
d85757c3-459e-42f5-801f-3f83cc77e2e2,27,11,
35b40f34-156e-4f9b-9848-4e352e2f07a9,27,11,
877086f8-6c18-4fef-b88d-926e685edc4b,27,11,
6ab4d169-dc79-4b9f-b015-dca3b9f0b020,27,11,
7df16556-0d14-401a-a6e0-92ec905c6162,27,11,
a795e443-2fc8-4b3f-90b0-ae31cf77d23b,27,11,
20fe349d-9490-464c-a848-b0a235a6111c,27,11,
7e8eb47c-aa60-4bc4-ac31-9f3f2d16537f,27,11,
8d017724-ad04-49bc-87d0-0e695b9641fe,27,11,
7d93dc8a-f8a1-47ef-b841-73e93d5f4fa9,27,11,
a910cc2e-a8fb-490e-a5a6-2b37030c5965,27,11,
1f2cf76b-85c5-4591-b5b5-249b4b39d67f,27,11,
495527c3-fab2-4819-9f5f-333b45bbcdc8,27,11,
27970168-1a01-4493-9c5c-9ba2dfa20215,27,11,
f0949843-269b-4996-95c1-a751604d4bfb,27,11,
5ed75d7b-32d1-4f92-9d0b-ba242e2cf77b,27,11,
41a2195b-1bdc-449d-82ad-29bc0588a3f3,27,11,
b30cdb1d-0d91-41cd-869b-a1739fac15b9,27,11,
afa5d32e-e34f-47ec-ae13-83d2815b18d7,27,11,
eda834ca-dd18-447c-9b7e-caabe4393600,27,11,
9967ef86-3d2e-4b0c-9294-212e116ef005,27,11,
71d2d402-07d1-433d-b4ca-bdb92a1ac299,27,11,
d430556a-50c4-4e3a-b77c-bb2794dad749,27,11,
2f05d5d2-1df3-4270-80c3-af5825052cf3,27,11,
ac945bd8-b755-4cae-bbed-a377cf7bcf06,27,11,
88a85389-697d-4904-9127-25546e608831,27,11,
8c5b1ca8-e2c0-43fe-8317-12ae49519899,27,12,
86ffa10e-85a3-4369-9374-85419c0a2529,27,12,
5d58b709-8b7a-48c5-9cd6-3529e24024f0,27,12,
fcae96a0-bcca-4cec-8601-cab8df1fc128,27,12,
eec02bf9-62db-4c58-8882-002d78b1c63c,27,12,
aadc2ff4-137a-41dd-9acd-ef82657708e9,27,12,
64963cf9-090a-4ba6-bca7-3ab01743ca0d,27,12,
a894d98c-5171-4a70-9942-78a382baf09a,27,12,
723b9ea1-706f-43e1-ab80-3a10c4dd5ba5,27,12,
e4c0415f-671d-4be8-80f6-7eb97061cc8f,27,12,
9ac74b98-1e67-49f0-933c-f585f186fa4d,27,12,
3e6bd6f4-cd15-4873-825b-55a4d33fe89b,27,12,
fe00d926-fc6f-41fe-8cd9-0d21a6003c74,27,12,
a92e4fbc-92d6-427c-bae8-518e49b0f4e7,27,12,
8c64f460-bd71-44e7-8f08-3d2d7b2a7145,27,12,
3910c733-39ea-42a7-a6e1-f32ce1e0bb90,27,12,
71ad3eb9-4898-478c-998a-dfd5627c5b41,27,12,
86bb8ab4-3fbc-4043-be7a-3e3aa66af4a6,27,12,
7575f4be-e1c2-470d-85ee-6320b14bec8c,27,12,
75c92471-27d0-4a80-abb3-a1bc7a9d015e,27,12,
b48208ae-11c4-4c99-a494-6604c3bc25c3,27,12,
d2503ee5-94df-41d1-9003-8887bd573ca1,27,12,
0b40d295-8499-4ddd-bf28-e934ba7738d5,27,12,
6ea86792-5874-4a53-9efc-99854bc2ea39,27,12,
bc96a706-0b1e-45d8-8fed-b38fcd3c2c22,27,12,
89564881-1755-42b4-b871-4f8039000a5b,27,13,0.954113
3e98763a-ac66-4db2-9282-b2de89824c37,27,13,
13bc61fe-e3f1-4184-a3c3-4c628415f8ec,27,13,
6ccca58a-5f32-4e0e-9183-8a7f0686830d,27,13,
f1a08819-b483-4854-ac29-ae8862a46aa7,27,13,
a0f8e153-1315-4f8d-bd69-78df20d49f60,27,13,
25671d26-c483-4565-9733-93e3724cc9f4,27,13,
a9fe7e7f-4756-4e9a-89fe-ed359424edf4,27,13,
deed6cea-9453-4bf1-904e-8f4c0e60862a,27,13,
aa451fd5-cdd3-430c-87c5-b14277f31f29,27,13,
c6364d2d-55a3-4cef-a027-da45aa098f17,27,13,
cffbebea-0ba6-4f9f-8b87-b845b970f760,27,13,
e1c8511a-b220-4c5a-9852-1aca64678853,27,13,
37147e25-39cf-4c1b-8760-9bd6dc162476,27,13,
b6c9f67f-48c1-492b-aa35-08c64b6bd470,27,13,
caf78f53-1ea9-417e-bd34-6c1414d7af03,27,13,
2e8cf38b-ff73-4640-ae5b-c42538d61c5c,27,13,
d497f6ec-1029-4b72-b28e-8a7109c96cc7,27,13,
f5fc76b0-4d0c-426e-9731-a96cc4090391,27,13,
e24a2dc7-1918-4c53-b52e-e3f12d229226,27,13,
fb502894-e3d3-4e1a-9d67-e3d49191b4fc,27,13,
6c883f17-d027-49f1-8bde-19672e51a13a,27,13,
ed3a206f-d41e-4051-b0a2-9cebb0d94c52,27,14,
043d7153-afa3-4f5b-8934-ff48b7d0e9f5,27,14,
e7cd4a28-c1c9-449f-b962-60b51a77531d,27,14,
e244d7b8-a9a4-4db1-b40d-9edfa7edf24f,27,14,
8f064b00-7edd-4ac3-a65c-cb26d9dc2236,27,14,
1e06bd28-1c1a-42e3-ac58-68e961d36d54,27,14,
9d4432b9-aa31-4b5d-b7cb-486eb3b42059,27,14,
f04b6fd2-77bf-44f1-9eb8-84256e7ef2de,27,14,
51fe01d7-5d05-49db-a2ab-b0b47a5708da,27,14,
1f90638c-54df-41eb-98c1-b396eb9b395c,27,14,
ae81a51f-1493-44a4-9b0f-0762252f0ffe,27,14,
fe1c0cde-c511-42ea-a72a-17c5fd3f2a90,27,14,
895c42f5-68b8-4dfa-8b78-8c3e42eeaf32,27,14,
45291c73-8465-42cc-9e89-5e2244698c21,27,14,
7af84ade-1e20-4f9a-96f2-f384468071a1,27,14,
a302d969-ce13-4f5a-9be8-09bb762503b9,27,14,
79089279-8172-464f-8887-590ebd6f4235,27,14,
1a92ed19-87c0-4bec-b256-87f1cc873a3c,27,14,
7a2e6942-9cf0-4f78-9f94-b2c1bf57b61e,27,15,
4b2d32b4-c022-4636-bc48-a20b6e06e8fc,27,15,
a4c19cc8-86a5-43c2-b7b9-dd7729d94f83,27,15,
26455fee-0eb2-4a96-8044-6eb39b602c55,27,15,
58a1dc69-8d29-4d3a-ab82-ed4b43dd262b,27,15,
142977dd-88db-4ac2-b27e-bccb7f03d310,27,15,
c7a9186e-d470-4a41-b4f0-318051b4eba0,27,15,
e5e0c27f-eb8c-4fcc-a624-0e4a6c473fc9,27,15,
c855d435-de13-462b-9c38-3ceb6e71147c,27,15,
3529ebbb-33e6-4bb8-af91-0e020657ea73,27,15,
5f77f1d4-6e29-469e-a8f8-0bb9df36c444,27,15,
a6ca3db9-a2f6-4ff6-b415-f12d062a1459,27,15,
1c17f286-f6fe-4ed5-9510-0e43c1218466,27,15,
11be9f25-c6a4-4545-a725-329377898796,27,15,
14f9794d-6e4f-4035-9d7c-74e45248990d,27,15,
4ff51485-b1a0-4661-baf3-753b88db3475,27,15,
7ba7c43c-1c95-404b-8869-2d8540ffe42e,27,16,
710d1009-bdbd-49f0-adb5-b62f2d9028c9,27,16,
abfef041-ac57-436d-ae6c-8b2aa7fa256f,27,16,
4a7858a9-5ac8-4fed-8655-48e58000d9b2,27,16,
63b0c9e6-8b68-46d4-9734-ca5721d8db12,27,16,
14e73357-bda9-4c2d-9607-d2030cf2cdd7,27,16,
59b747fb-9587-4298-9146-cdc8e823b74e,27,16,
02c4f441-aa24-4824-beaf-1d18f955a552,27,16,
ff29eefe-0b6c-4040-9722-67ec4cfbd671,27,17,
df818870-fdd4-4082-a9d0-de156ed2ac0c,27,17,
f89876f2-f238-4788-b5f9-56eee63da97d,27,17,
ba3c4a76-dd13-4239-9e20-09e2285ebba2,27,17,
18e52d32-0ea9-4090-b56f-c669d868becb,27,17,
5c392d81-8725-4978-967d-29e0093128ef,27,18,
b7d779f7-2908-4621-94d3-1289b1d8f6f8,27,18,
2c3631c6-7628-448d-b4f5-a2ba5c1fad57,27,18,
c0da8d50-6ac7-47b8-b11e-19be655d6864,27,18,
61a6a71d-6e8b-4e5d-981f-0c44127ffec9,27,18,
9277839a-a68f-4b7d-8227-00d5d9069014,27,18,0.981647
debb9509-078a-483d-bbb5-b5b92d9b3cc9,27,18,
baa777ef-283d-42a3-8264-e92e2f60e793,27,18,
b4f11925-65dc-4ee4-9ed6-412e3c21c1f4,27,18,
eb85d54f-9f8f-4f70-8ce5-e2978b317dd1,27,18,
d23035ba-a1e3-4c85-b511-9f3b66ab7bbb,27,18,
9fc1b317-0cf9-4cc0-8d16-d5f9073e4755,27,19,
ee65baaf-278c-4574-ba6f-44691f3996ce,27,19,
735bd121-63de-4085-aaee-f39882246f79,27,19,
d30c5beb-b704-4df7-8859-319c4e095cfe,27,19,
7bee8ad4-8d11-4e55-b3c8-ddbae102cd1c,27,19,
f54b1cc6-e3e8-4841-8f93-346e37679c2e,27,19,
24fdff47-9adb-4b4d-96fc-4d2d81f4f55a,27,20,
516c9583-81af-4c64-a05a-d2fbd328db16,27,20,
77f6659d-8db5-4508-b85f-418c7eef8022,27,20,
4c682d1c-fdcd-44c5-8679-b3aac8cb8871,27,20,
00b1d49f-18d8-4aed-af60-7b093927e988,27,20,
04dc17ec-bc07-4898-b7ae-042b6c6dc907,27,20,
6a5fa97b-05b9-40cf-9c79-90d5a3f459a5,27,20,
089ffbf0-e8ce-46eb-bd2e-392e09e67713,27,20,
da7b446e-1fb9-4c30-a929-b279ec570568,27,20,
2fae8a74-3e60-4a07-ae9e-e69de6e6fc57,27,20,
96e7413e-2354-4502-b4eb-e0aed9fecd17,27,20,
d0bc76b8-f78f-4530-9cec-39675a03fc15,27,20,
f4cb6f58-6485-4c7c-9b8f-a1d4ef91fe5e,27,21,
857d92fa-8639-4244-b189-2cd913830d51,27,21,
d39b19be-14d8-41ac-beb0-484b890f6bd9,27,21,
8324fdda-4760-4b10-880a-2e807de22d38,27,21,
de1eb1cf-3bd8-4e6b-9b3b-fc62d071aa0f,27,21,
d20c3d6f-d3b8-4216-adbd-562b590b76c9,27,21,
d8df2a92-72bd-4a0b-b3be-8195ce110336,27,21,
9cb283a5-3782-41b1-868b-814ed4f73f37,27,21,
e49bad7e-74ce-4bb6-9e3a-e857448fc188,27,21,
0880bce0-ad2a-4043-aac6-db63e92ce83e,27,21,
f94b5b49-3f06-428b-bcbc-b9eacad76a55,27,22,
fe705921-f2b2-482d-bdc8-c854945091c8,27,22,
ae46dd50-5fff-4efb-9237-85acd0581db5,27,22,
d6108c0e-0005-4075-9be2-b77849aaa76c,28,123,
d9d50077-0351-4a9b-9028-73c385165401,28,23,
cdd490c2-539d-4948-8dea-ad85e5e22321,28,27,
f7691926-1409-47de-bdaa-4535d9f85775,28,51,
39813cf1-d3b2-4fe9-8e2b-3a948a8d4f93,28,27,
0240aae7-109f-46d7-af50-6c54b122046d,28,32,
323e4e90-b423-4bc8-b5c5-bf8efe5d73ac,28,36,
0ecb719e-5a48-46d7-87e1-eafcd12c552b,28,36,
733e9560-ab87-4d22-836f-cf56845246ef,28,33,
18d236d2-f183-4af6-a784-137c74b78862,28,76,
932f2cbb-4fc3-45ba-83cd-5eeca8574a16,28,62,
24c85fe2-5eb5-453b-b0ad-61b2262f1503,28,31,
ffbd20e5-8f21-4fde-a1a8-69a1013fcc25,28,30,
70ee1d8f-d351-4759-82ec-32efbb2bddee,28,38,
bd127409-8ad9-481d-a2cc-9a3227d643e4,28,27,
3d6e7e73-c171-449c-b55f-72f0c0a3034c,28,25,
fca646bf-0537-4837-ab78-308da16c4366,28,46,
fba89676-abef-4801-803a-f4ca476e9953,28,33,
8ac66aa5-1efc-41cd-9f1c-48788b85ddcc,28,27,
523d1792-8f4f-4256-b053-f2e415214f47,28,31,
0ec5223e-fe0a-402d-844f-7f14f9c683f6,28,36,
91d38e2e-6da6-4e77-9b8b-a27dfc2ab0e6,28,24,
4d68d84d-e9f7-4eb3-895b-fa8e13e77357,28,47,
7993ebd5-3c74-4a6c-ac66-154702886142,28,29,
ebc224d3-b5bd-401f-adfc-ae10c5ccf0dd,28,28,
e8490386-4c31-497f-99b2-1378f0f4c46e,28,37,
5550451c-4acc-42df-9f55-aba22712f1e2,28,79,
3d4a4055-b187-4ac3-80d1-3eaa71894de9,28,57,
c2976651-96e5-406c-abec-69776a38dd9f,28,33,0.849804
94111678-6aed-474c-98ed-bfdd8bc4812e,28,29,
3b509ce5-0bcd-48f1-95f0-e2abb40de4cb,28,27,
50cb4272-dfd4-462c-9171-429ea6f3b2f4,28,38,
59ea02b3-ba04-42cd-804a-f3225d39041c,28,33,
064849d9-0bd3-4d9a-a465-09281316ceb1,28,111,
0a823814-f95d-4546-be42-fe94e4b39554,28,81,
f1ccf5ff-056d-47dc-bb7e-cf5d515803b5,28,29,3.414483
ce513f74-3898-4bbf-b975-8ad419ff592a,28,25,
3f137605-1608-4f56-a301-e2f291906ab3,28,49,27.639909
9bc619f2-4a03-466d-951d-3dc0367072da,28,74,
57c61c6c-b642-4e6b-89ad-7cdbf6576a72,28,34,
4f26537f-eba4-4ad5-b413-6df9b3d8a733,28,24,
cee0ab9a-1e99-4749-aee3-4da4d650aa03,28,31,
6e956220-3d8a-489d-8a21-5a4e1ca6aca9,28,28,
86b6b882-d772-47e7-9db6-95a536460d29,28,52,
915649ee-3df4-4ba3-bbe9-34be1e5be7f1,28,38,
cf07112e-b093-4299-a42f-344be9d2c691,28,28,
4fc1cd35-e1dd-4d1e-bec7-896d33c4ec94,28,27,
80c6bfe0-ff20-44db-877e-d36a6d9c0d08,28,24,
3a8ac8e6-d0e8-494a-98be-4d93e8c757c2,28,31,
cf4398c2-3898-4ab3-92d0-0dcd89df5017,28,96,
b6743dec-0302-4cb4-9137-703aa8577de3,28,27,
5fcc72ac-cb7d-4296-a9de-80b3f2c76c5c,28,33,
6259db10-edd7-4fe6-a293-167493242d04,28,830,
19c0852a-90e9-4003-bffd-10ca1ad1abe1,28,136,
f8cc745a-5c65-46a4-9805-da122f6aefb0,28,41,
14592e57-7ac7-4930-839f-585392bce618,28,46,
166d8981-ca21-4fb5-b7bd-77e974f20c72,28,24,
acde75cc-fc0f-486d-a441-b9d737d71e40,28,55,
b7858946-cd0a-4f5e-ad17-13de719add8d,28,31,
4f6e32d1-1344-4753-8d42-0bc054c11ea8,28,23,
3304377d-7903-45ff-83e3-7aea3c0e9818,28,120,
dadfa07a-afe4-4f33-a2fd-3f1028c705f2,28,25,
1b9546cf-84d3-469f-a8c1-bf571e922256,28,31,
dc49cc42-0664-4908-932c-da6b07db99de,28,32,
6eaba0cc-7cb5-4c1b-8d6f-285cc8f073ca,28,38,
c0b1f258-4a3f-4d54-88c1-1bcdca2eeb17,28,23,
b7c01eee-9973-43fb-bb1b-603d1f221b51,28,28,
9a60f821-c0d3-4a32-b34c-a9145ac798b3,28,24,
a4d918ff-a3b5-49e3-9074-b21a0587c4ea,28,24,
105b9030-8967-4d6b-b950-f9bd9141a004,28,28,
b11f20e4-f15a-441c-968d-02500d45b5ff,28,38,
4a6fad22-8966-409a-bca3-d944ad6d31ff,28,47,
4ae3629f-4218-487e-a126-646b1de9ca09,28,1,
ba9576c6-15a2-46b7-a254-d811073b9044,28,1,
5bdb0a49-dc20-443b-b356-a7050e207525,28,1,
b5d1f91a-adb8-4e28-9e22-691527ae262f,28,1,
c986ca08-e09d-4ce4-8fbe-cfc47b83f7fd,28,1,
61fac7f3-4d6b-4179-b846-257b32f7271d,28,1,
63afd794-5e94-4b2d-951f-323bb1828257,28,1,
25a0bab7-69c7-4d9c-b857-23aee6a0e9e1,28,1,
25aaf473-c2f7-4df9-a801-9e2e07f2be52,28,1,
6724ff28-21ab-4820-bbc9-9bd3c12b4c18,28,1,
7e46a626-6bb6-4a79-8884-bf98ea86feb0,28,1,
4cdab236-cc28-4786-9367-6971285943a5,28,1,
79457dfd-b09e-4e35-b80a-ea350461e560,28,1,
12640ceb-1d33-44b7-9130-09462dcc185c,28,1,
ded96fc5-81b1-4d35-bc4d-1a72e24f5e52,28,1,
7e17dda2-0dfd-43bf-b73e-b8db33d8798c,28,1,
618a981a-ab22-4c1b-8488-a08246425e16,28,1,
5a264898-a265-485e-8aa4-850e3c88dbca,28,1,
8a401c83-74b4-459d-b2de-2355e1a38ada,28,1,
52041851-af7f-471d-80ba-9fed459c5ad9,28,1,
dfebce84-d4c1-415b-bc3c-e7c3d4fa28cd,28,1,
594f75ae-fd37-481d-bd1f-2f222e46b3a6,28,1,
b367ac52-403b-447f-b41e-c7770415b9fe,28,1,
b4be9203-6327-4045-8bb7-9cd213e63967,28,1,
5f9531b1-9ff2-4ccd-aa8a-c582254b83ef,28,1,
41ae022e-fd5f-4d24-ae33-632073670ef3,28,1,
dde707d7-4241-4639-8145-9adddf63deaf,28,1,
6ba101ca-09a0-4485-8a57-6c1490ec04f9,28,1,
2b54bdf8-7dff-444f-bdaa-139ac8ff47b3,28,1,
f27fcb6a-efeb-4e7b-b22b-210c2b124354,28,1,
047bbd29-7582-44c5-9c60-7e3ff21b418b,28,1,
9f83e92f-a13a-4084-96e3-f7c2ae7793e6,28,1,
7899fd63-2a9e-4ffe-9860-7e89a6a2d1b3,28,1,
e5b809a2-0636-4c4f-bb41-3d13fcf50015,28,1,
64c56fb5-fa1c-4f0c-91a8-9fe8b8102b97,28,1,
f70b9178-be2f-42ff-8588-ab65c8897635,28,1,
a13bf2f6-b1d1-47eb-b4d5-56128af90334,28,1,
b567196d-73f4-4dd4-9edc-5f29550b37b2,28,1,
bdca83d0-5e1f-4593-a2f0-e97b9622f676,28,1,
846d20fd-4e18-4797-ada3-2c06cfdeb8f0,28,1,
02b0777f-52ba-490b-bc25-47a59f26369b,28,1,
cc394569-0f73-40e4-bba0-9c4bd202f293,28,1,
f3d22d7d-6bde-4acb-b638-f71ec87117de,28,1,
ef61c0cc-383a-477d-bf4d-0f72c8fb83ea,28,1,
8a7bf9fd-822c-48d8-9e6e-d8365790de1e,28,1,
720f56ce-fd60-4310-92f0-1ae14cd0949d,28,1,
308cc460-8477-4956-bb80-ebfc0b8700c8,28,1,
bc8d26c0-5733-4f9c-a628-91be72f69b92,28,1,
d8d3b0c6-dff9-4118-9419-78492ada8b30,28,1,
2d10843a-e951-4400-81c6-ea1135fe9e0d,28,1,
bf01c8aa-0d05-45a4-a51d-352990de42fb,28,1,
ff547e53-815d-4a18-b76f-1b93faf3024c,28,1,
6198895f-e2e0-4e3c-9638-775821f64490,28,1,
eabaeb96-6815-472a-bdf0-8a0f0bcfd826,28,1,
c097ebad-a8bf-4426-87ee-fa4d2d261696,28,1,
b46f5c73-5499-4fd6-9d05-d22a89d06e74,28,2,
63af7bf5-49f5-46f6-8576-12e54c1e9966,28,2,
d28619ea-90e0-4eb5-a9e1-450da7bb2f42,28,2,
e6065687-093e-4adb-970f-5c997d4877bb,28,2,
35ff8df8-0a9b-4db5-bccc-ed6bd6d309d0,28,2,
f5fcfff2-7fb8-4be2-8526-4030fd33f4a6,28,2,
dbc319d7-3558-4b51-b6ce-8373bb2c1e37,28,2,
d7e33adf-4e4b-47e4-9a04-631aa6b6e4f9,28,2,
013ed9a1-15ff-43c3-9cb2-6bd06b1c9e85,28,2,
034df0d4-f543-4e2e-9ff3-c7abfb75ac45,28,2,
0606979b-c827-486d-b827-fc04c2b0542f,28,2,
37d05240-1e11-45ae-b38a-1d315c93b843,28,2,
7b1be74e-b46b-4dda-96f0-e842bc8d3f39,28,2,
132f0347-b504-4e49-9a49-8bc6df6ae219,28,2,
4cff5451-d543-4c29-920c-8e4d68857328,28,2,
dc883c0a-c16a-4faa-9197-2005421d18a2,28,2,
e46852a8-f075-4e27-b052-676e10308e0f,28,2,
4d4a94a2-5884-40ea-83f0-7d42ecafdc06,28,2,
ac086af7-1e57-432e-831e-bcf5c519680c,28,2,
9d729809-0780-4711-9b64-3ff4ef0482fa,28,2,
