,advertising_id,recency,frequency,monetary,r,f,RFM
314,5690d509-3d49-42ed-8e18-426ed3698b61,28,53,,2,5,Cannot Lose Them
315,3c4007c8-ec75-4509-be51-b595d3f8265b,27,86,,2,5,Cannot Lose Them
316,55a8e4d3-4de8-485c-a5dd-98d2ce98d685,27,30,,2,5,Cannot Lose Them
317,8432b8a4-66d6-421d-b77b-903fdd915a6c,25,101,,2,5,Cannot Lose Them
318,ffed9c2e-1115-4039-9514-2b6a6979384e,20,78,,3,5,Loyal Customers
319,8355ff82-5bfa-4b8a-9342-71c85247802a,2,63,,5,5,Champions
320,b5cc323d-4d0e-4c3d-8b9f-fe65d80888ce,19,83,,3,5,Loyal Customers
321,7f3c0e24-6ab3-439f-b845-bbbffe3a0095,18,241,,3,5,Loyal Customers
322,9c97cd5c-fe40-4585-977c-f2ad05c0e72e,15,26,,4,5,Loyal Customers
323,9672afff-d6c8-48cd-892e-0cd214f3ef55,22,71,,3,5,Loyal Customers
324,8850d233-03c9-46f9-82a8-f1e2c3a036c9,3,138,,5,5,Champions
325,4e1b73e6-3e1a-4d05-9ae5-f4e4f093b485,14,65,,4,5,Loyal Customers
326,0913766c-d438-4dd9-b559-a25611f32e65,1,80,,5,5,Champions
327,2d67a658-b1fb-482a-80b8-efc27c139ab1,6,61,,5,5,Champions
328,6288b9e5-186a-4924-b3d1-ba851e9b32fe,2,142,4.91515,5,5,Champions
329,cb712b02-1c34-4bd7-9ee8-bc67c756795d,15,62,,4,5,Loyal Customers
330,6fb85af1-bcb2-4751-a78a-15b92d9b1184,22,40,,3,5,Loyal Customers
331,5c7c0ce7-c2e4-4979-bf52-a8649634d311,27,51,,2,5,Cannot Lose Them
332,921867d3-a2af-4a33-b410-93ecd61194ad,3,40,,5,5,Champions
333,83e7166c-83b8-4a0c-84aa-f7be1e55eb5b,13,47,,4,5,Loyal Customers
334,59defe6b-06a5-43a2-bbe1-6c0bf9fc8ba2,13,38,,4,5,Loyal Customers
335,c2e7e713-f30e-481f-980a-2c67614d77f8,1,37,,5,5,Champions
336,d3303bae-70b6-4ca3-ab35-c4d9ac1189c7,7,42,,5,5,Champions
337,6f6d1549-bb12-450e-80e7-460d3cfbc054,6,40,,5,5,Champions
338,d7a01032-dbfe-4b81-991a-6875e6ada655,12,27,,4,5,Loyal Customers
339,a1c8b64c-dc96-4174-8840-33792f3d8010,5,45,,5,5,Champions
340,3d789f1f-9b5f-45f4-a62b-91fbe4851ada,2,26,,5,5,Champions
341,4a58d08a-394c-453e-b859-ab0c2f56caf8,13,37,,4,5,Loyal Customers
342,06394d9c-5244-403a-9785-1e44bde73437,2,34,,5,5,Champions
343,d692d19d-b7a7-46c1-8102-9cca6684366f,6,41,,5,5,Champions
344,8df89c74-274b-477f-8eb3-536205751d74,6,24,,5,5,Champions
345,b727db81-65e9-4d92-b102-5ad87a8e4339,1,87,,5,5,Champions
346,507b7ef4-0a30-4030-ad5b-6249aa8fb3b2,10,45,,4,5,Loyal Customers
347,754f5cb5-e7f5-4f55-9f6d-42a4440d739e,6,49,,5,5,Champions
348,b16e5703-f8d3-4acc-8fd8-a071aff4e335,14,27,,4,5,Loyal Customers
349,ad536ce5-6be7-4dc3-b572-0c1441e73495,10,79,,4,5,Loyal Customers
350,18fcada4-9f5e-4f9a-9488-0d73bcedbf66,12,44,,4,5,Loyal Customers
351,7b2b99a0-3169-4f4f-be3b-63e6b1f0c7b4,14,24,,4,5,Loyal Customers
352,0a52259c-946b-4d72-91b2-a530bc1d9e12,12,28,,4,5,Loyal Customers
353,867c0dfb-da28-4db7-b444-101af20c835f,6,149,,5,5,Champions
354,6c3a0a13-84d3-41b0-9342-2c0516c67631,13,27,,4,5,Loyal Customers
355,5e32ca13-ab62-40e3-86aa-10900e94f52c,12,65,,4,5,Loyal Customers
356,94c43abb-e771-46ae-88f1-58bc5df05f8d,14,24,,4,5,Loyal Customers
357,6d2a3752-0d2b-42fb-b28e-82733c5d2012,2,38,,5,5,Champions
358,365b7b50-469c-406c-830a-847d947f04fc,14,39,,4,5,Loyal Customers
359,958ec3f9-53c9-4ff5-b415-c21d46bacf0e,7,62,,5,5,Champions
360,24c304a3-c9f8-485d-81e5-64f84b5d2287,13,39,,4,5,Loyal Customers
361,2fc799c5-63cd-40bc-96a9-6d412a879a86,2,97,,5,5,Champions
362,2434ae32-8068-458f-a59e-fac62c5e7ffc,4,34,,5,5,Champions
363,7d40aced-b458-4d42-b298-ea8e6a57cc6e,5,24,,5,5,Champions
364,aa68cda0-3d97-4780-8c13-50b0cf0e9718,12,29,,4,5,Loyal Customers
365,59828d2b-606d-46af-88a4-db2f76d21829,1,59,,5,5,Champions
366,42ed183a-51c4-4dba-8590-844da9b90339,14,31,,4,5,Loyal Customers
367,6059c4a9-fe15-4c99-a3b0-b163fe9c7d9b,14,28,,4,5,Loyal Customers
368,d8d6aa24-4429-44d8-9425-1190271319e0,14,27,,4,5,Loyal Customers
369,d0940b29-5f96-40bd-8672-ddda1f586971,6,78,,5,5,Champions
370,f3b483ce-ddeb-4b7f-b201-7f1d3f79ceef,7,43,,5,5,Champions
371,16b90599-e6d2-458e-90eb-a7079eee394f,14,49,,4,5,Loyal Customers
372,d55af24f-0d51-4f03-b045-8c0ac91164a2,3,36,,5,5,Champions
373,01d61f52-c682-496b-ad25-fefdc5a14cbc,7,29,,5,5,Champions
374,a2090d29-56dc-4db4-a2b6-2aaf2fc0f505,4,91,,5,5,Champions
375,c5e2ada5-c962-4f9c-a30c-19f994a5963a,14,27,,4,5,Loyal Customers
376,a83bdc52-6220-4b39-a760-1955c9939155,11,30,,4,5,Loyal Customers
377,d69dee49-591a-42ed-85c9-aa0bf432bb9d,1,250,,5,5,Champions
378,00d9d36b-b601-432e-a3c2-1e32cf66baa9,3,27,,5,5,Champions
379,c27aa35e-0a5d-4043-a61f-35ed45ae24af,10,34,,4,5,Loyal Customers
380,0825635c-de18-4cf9-9a8d-3cae22d776b8,12,39,,4,5,Loyal Customers
381,ec5156a1-7011-486e-9f12-bfc220847c61,12,32,,4,5,Loyal Customers
382,400d450e-8dec-41d6-ad16-bd9e5b7b21c9,4,78,,5,5,Champions
383,6dc7c8f4-bcbc-4c09-b9f3-3c416d7042b2,1,159,,5,5,Champions
384,7bb8bc1e-97a9-4db0-8cd9-4643bc82fa86,6,34,,5,5,Champions
385,50a5f211-097f-4b36-9992-1d6ba4eca2c6,12,30,,4,5,Loyal Customers
386,29353e9b-7b61-4ba9-ad85-60c73a60eaa2,2,98,,5,5,Champions
387,ac589e6f-a928-4f38-afdc-8f80c349a7f4,6,33,,5,5,Champions
388,44db782b-ce63-430d-9313-030338b9bfd4,14,49,,4,5,Loyal Customers
389,6153e915-4bc1-4666-8f46-6bf2fbdee641,8,27,,5,5,Champions
390,e7cd7944-7641-42c4-ba08-c124952359db,3,37,,5,5,Champions
391,8a598452-ee68-4e5c-94a3-95389ab0f6b8,5,40,,5,5,Champions
392,8d294332-ef49-44ed-9389-5568a073870a,13,33,,4,5,Loyal Customers
393,2476287f-fef6-4fc8-a899-d982dd77cb43,10,53,,4,5,Loyal Customers
394,8969a1c7-3f19-432a-8677-0b953df3602d,1,48,,5,5,Champions
395,ef363ad2-15a0-4249-a5ce-4c7595b933ac,1,88,,5,5,Champions
396,444fe5c9-3d4f-4782-91e3-ec199cee0311,5,40,,5,5,Champions
397,6236e559-7418-43d0-a5ab-34618568b207,10,36,,4,5,Loyal Customers
398,61135e8e-4d4a-454a-8a34-9e1424e2f780,14,57,,4,5,Loyal Customers
399,881ee835-812b-499d-a120-a118624035d8,14,30,,4,5,Loyal Customers
400,43403a4e-ac87-4d1c-a16b-8fa435ac1f2a,14,36,,4,5,Loyal Customers
401,c7465c70-9e4e-4cd3-afaf-e24557cf3bbc,3,265,,5,5,Champions
402,98e91749-1813-43a6-81dd-42534de7b010,5,53,,5,5,Champions
403,2c07729f-8db8-498b-855e-374d00d47b34,4,31,,5,5,Champions
404,c1dfa28e-b6d5-4522-92cd-0d79179b6170,12,28,,4,5,Loyal Customers
405,14a800e7-50d7-4a7b-8499-5ba5cf64adad,11,24,,4,5,Loyal Customers
406,a8efcaaa-5cb3-4177-b067-aa24797cfb8b,8,33,,5,5,Champions
407,7ec75ac9-5a31-4dd8-a27b-9de28f5d4d92,5,34,,5,5,Champions
408,97e350e4-6025-4f67-a3fb-9d0ad294d97b,14,44,,4,5,Loyal Customers
409,e320030e-1c7d-432c-840d-38bb28c0ab9d,11,26,,4,5,Loyal Customers
410,c054bbc3-e10a-46db-b4be-b52570c5a5b4,1,105,5.0093309999999995,5,5,Champions
411,89546d0d-a446-49f8-9798-7c89c2ae6578,3,78,,5,5,Champions
412,41fa5b0c-3038-4b99-bdf6-e3ce08700215,12,46,,4,5,Loyal Customers
413,96464b58-706f-4429-b5c9-7f53b2021677,13,24,,4,5,Loyal Customers
414,678696c4-dc7b-475a-91a9-4366cd6932f6,13,63,,4,5,Loyal Customers
415,fa9603c8-4297-4288-b59c-4ec19f781945,14,35,,4,5,Loyal Customers
416,66d47670-ac76-460c-bbb0-7ae3e1a69af2,14,39,,4,5,Loyal Customers
417,1b4f2471-4f58-4283-849f-db26cc52d8ad,13,33,,4,5,Loyal Customers
418,c440beac-f1df-4258-a13d-2b9e47822dbf,13,51,,4,5,Loyal Customers
419,bef6e5cb-07a1-401c-ac1c-8d79ff868e2f,1,65,,5,5,Champions
420,85440d7d-8e23-409a-8c89-4cae801fe594,5,100,,5,5,Champions
421,2d4e36b7-c2df-4c48-b128-e2ae1ff9d02a,11,28,,4,5,Loyal Customers
422,6476524c-391f-4fca-a651-663b4f307e6d,14,59,,4,5,Loyal Customers
423,d375c623-f081-44ce-b205-afbe4b98d61c,14,29,,4,5,Loyal Customers
424,f2750928-51e0-47fa-a370-8dd516730607,5,254,,5,5,Champions
425,2adb1747-28aa-48ec-9ddb-7e206893e518,12,76,,4,5,Loyal Customers
426,83aa5d66-9025-4a84-b46b-b3f19a054e65,1,258,,5,5,Champions
427,2bc2a0f7-6dfb-4dd6-b470-60b91c4486cb,14,50,,4,5,Loyal Customers
428,143a4ec9-9527-4abd-9fdd-19a12c0e8fd8,11,77,,4,5,Loyal Customers
429,8049fa60-7d06-4c56-a8bb-a51078df170c,10,202,,4,5,Loyal Customers
430,60ab1463-b534-450b-bcf1-086551df92ce,2,121,,5,5,Champions
431,93512a1e-cc51-418e-ac9c-4e9cbf058a46,14,51,,4,5,Loyal Customers
432,7364c001-c65f-4ca3-97ce-7764a0809209,1,92,,5,5,Champions
433,93334e59-6a2b-49c3-a38c-531f965d822a,10,36,,4,5,Loyal Customers
434,3a45ba8c-f27d-4be3-baf2-a83921662c59,8,48,,5,5,Champions
435,10136b2a-9a72-4932-a856-97b0c46c5c0c,14,185,,4,5,Loyal Customers
436,372f9536-d6c6-4497-ae71-90b959814361,14,41,,4,5,Loyal Customers
437,5289389b-a020-4704-99a0-846e0d7eb912,11,31,,4,5,Loyal Customers
438,10ecc47e-0020-4467-b5fb-457e481eb0fd,5,51,,5,5,Champions
439,328e23fd-e02d-471f-8b7d-a62748cc867c,14,50,,4,5,Loyal Customers
440,9788213e-2a34-4975-92f8-a0bb3a7958d3,2,53,4.73144,5,5,Champions
441,9ab62af2-f494-48c2-b815-6e2d048fc659,1,67,,5,5,Champions
442,27fa6a46-a997-4e40-bbd8-6dfeba8177d7,10,24,,4,5,Loyal Customers
443,5e03efbe-e6a2-46df-b146-de7bc72154a3,12,53,,4,5,Loyal Customers
444,ff91f1b5-d214-418b-b3bd-5dbbca74e7db,10,54,,4,5,Loyal Customers
445,82a92c7c-0e78-4a74-ae45-c24566d3f8d1,12,52,,4,5,Loyal Customers
446,5510d8da-dbc8-4be6-aac0-13751978d172,3,210,,5,5,Champions
447,ec476949-e866-41c6-ac0f-c502e3315793,2,304,,5,5,Champions
448,14105601-d023-4f5a-859b-26970b95632c,11,206,,4,5,Loyal Customers
449,894b1aeb-463e-446b-be7f-ac9f365d04f6,1,45,,5,5,Champions
450,e778a721-8e33-4fd9-b8f4-63d25532dbda,10,45,,4,5,Loyal Customers
451,96d6582a-0c0e-46b0-b1c2-a163c8fc8f1c,2,67,,5,5,Champions
452,efb0613d-bb66-4d8b-87cb-15660d96984c,13,55,,4,5,Loyal Customers
453,57158d30-be47-41f1-af74-60b6f4ef10ad,11,116,4.786612,4,5,Loyal Customers
454,74850cd1-1405-4888-b681-0bfe9b764215,13,75,,4,5,Loyal Customers
455,4148a6f4-e910-4add-b28a-3fed8ee6f54e,1,109,,5,5,Champions
456,42377442-fd24-4813-8bbc-fb19cdcd98d1,18,30,,3,5,Loyal Customers
457,cf96118e-4270-4ced-98a2-3dd9e9187ed4,4,41,,5,5,Champions
458,e4333b4e-fc8c-4f3a-8118-bad7a699848b,24,68,,2,5,Cannot Lose Them
459,0f13bc65-13ac-426b-ac41-a55b4134043a,18,29,,3,5,Loyal Customers
460,a074e6e8-a047-4b8f-b690-d8b94c2b80e1,22,81,,3,5,Loyal Customers
461,b27a3a26-21f1-4194-9314-f25568e782b8,24,32,,2,5,Cannot Lose Them
462,ad4bf079-0af6-4df9-92e0-812acad90dc2,20,54,,3,5,Loyal Customers
463,6210a65b-7169-46da-9704-c501b4760078,24,28,,2,5,Cannot Lose Them
464,7a47a7b5-7f3f-488d-a450-bce3d3fcae7d,16,35,,4,5,Loyal Customers
465,e4f3b543-05ae-42b3-8eec-00b13ec84ca9,1,50,,5,5,Champions
466,737876aa-48c1-4337-93f8-78d6eaba8af1,27,126,,2,5,Cannot Lose Them
467,50826a3a-75cc-4b88-bbf4-7c1387fec852,26,53,,2,5,Cannot Lose Them
468,a96d4082-e053-4f14-a24f-401e3c1b8665,20,42,,3,5,Loyal Customers
469,e1f13473-9201-4a9b-80a2-8be46b34588b,25,24,,2,5,Cannot Lose Them
470,75657bed-6ee7-41c4-b366-9ad858812da7,22,154,,3,5,Loyal Customers
471,b549c2b1-774a-49b6-9b65-77c67e2a5eaf,2,49,,5,5,Champions
472,e343b7b0-3374-4ba9-8e54-290708ddd7b1,6,24,,5,5,Champions
473,4154741c-7c35-434f-9c49-d9e6a1fdda4b,27,32,,2,5,Cannot Lose Them
474,8952f39d-ebd6-45b0-b387-f7c38db516cb,23,89,,3,5,Loyal Customers
475,817db9b7-3cf4-4346-ba6d-cd5ca81fd36e,25,32,,2,5,Cannot Lose Them
476,68736ff9-ca71-490c-9b97-be30a4530c36,22,99,,3,5,Loyal Customers
477,d32cbcba-8747-42ac-9319-100446d974aa,4,124,,5,5,Champions
478,8e0d2e7b-29b9-43dd-b8bf-0df7965cbe3d,24,24,,2,5,Cannot Lose Them
479,071c3d87-84bf-46ad-8735-9bd735e2230e,3,40,,5,5,Champions
480,4fd606ac-c18b-4c1a-aa71-a3105bb4f213,24,40,,2,5,Cannot Lose Them
481,28117b0a-e681-43c7-8ba4-e7dfec06da9b,27,28,,2,5,Cannot Lose Them
482,f072e80b-b94a-4950-9883-e25decf5de6c,23,32,,3,5,Loyal Customers
483,f73c0cf6-1ad6-458b-80e8-db11109d1a5c,7,38,,5,5,Champions
484,b3519519-7255-43ae-a45e-dac9672a4191,24,41,,2,5,Cannot Lose Them
485,272383ad-23e8-4505-85da-edfb8ca7f336,22,29,,3,5,Loyal Customers
486,be68bf40-e85e-4b0c-a592-f55dc91d2eff,23,31,,3,5,Loyal Customers
487,c461ec2e-9716-47f5-8c84-01c236f6906b,1,82,,5,5,Champions
488,6ea102f7-b14d-40d0-85ce-1a619c856261,17,45,,3,5,Loyal Customers
489,624641be-7c54-4d99-abdf-e32e1bf71ced,23,28,,3,5,Loyal Customers
490,66229c5c-e0c8-4d5e-a3f9-097db664580f,25,24,,2,5,Cannot Lose Them
491,6ef82730-9dcc-410c-bf37-9fc49ebd1a80,27,24,,2,5,Cannot Lose Them
492,90bb67e5-1ed3-400a-b6f0-aa568d46c42c,7,41,,5,5,Champions
493,9f62cae5-40df-4fa3-b4dc-5ef5a891883d,24,48,,2,5,Cannot Lose Them
494,1ec5b4fb-7f10-4a8f-9258-0e3255f0c09e,8,27,,5,5,Champions
495,c61646bf-4bf9-4b49-be36-1dea315ab669,13,41,,4,5,Loyal Customers
496,4ee75c84-ba07-42f0-a78c-dbdcd0c6bed3,20,42,,3,5,Loyal Customers
497,c5bd25ab-4e83-40a5-836e-9cb951dd593c,4,32,4.946062,5,5,Champions
498,68e3b89b-4376-44d6-b320-2a4f98f750ea,25,118,,2,5,Cannot Lose Them
499,938123c9-8a66-48ca-bdf8-4dd2c1f69be3,2,40,,5,5,Champions
500,67b0e15b-f449-4805-ab1a-84f87ce84184,27,45,,2,5,Cannot Lose Them
501,51bb89af-291f-460e-a6f9-def8198ddf96,20,84,,3,5,Loyal Customers
502,deee7b13-7af7-47b0-bec9-dc6f6fd7952a,26,36,,2,5,Cannot Lose Them
503,2b30e26b-55a7-41d5-b2a5-a408324bfbf5,2,28,,5,5,Champions
504,d153a884-33f0-4271-8627-1400573082d3,24,32,,2,5,Cannot Lose Them
505,50074996-c2ee-46f8-9713-90ba02380c2f,19,39,,3,5,Loyal Customers
506,1f7081fc-116c-49f4-8645-6d691169f1fe,1,392,,5,5,Champions
507,8201ebe1-6a1f-45f2-8c95-d3e54f8ae6d3,25,37,,2,5,Cannot Lose Them
508,19e5b306-46cd-4fa7-a37d-c2f128025eb7,24,27,,2,5,Cannot Lose Them
509,35c42d84-8b3a-4095-9b73-9b7998e1422c,12,39,,4,5,Loyal Customers
510,200d2b84-6835-4fec-a9ff-a0a94e5693eb,17,60,,3,5,Loyal Customers
511,b45b8577-4c28-4f51-a6f1-af6dde799369,1,29,,5,5,Champions
512,2a823605-4ec0-43e5-9c91-673c2140d956,27,31,,2,5,Cannot Lose Them
513,6cb105f0-b577-4414-b515-b7b6248916ca,8,51,,5,5,Champions
514,66c979fd-7428-4f93-a0fb-1eff048dc3ec,27,54,,2,5,Cannot Lose Them
515,023780c7-765d-429b-b1b9-361e60f6a921,27,24,,2,5,Cannot Lose Them
516,97d45767-abfd-4381-a08a-176a78229779,17,121,,3,5,Loyal Customers
517,51a0fed6-33a5-41d3-a264-418536733784,27,28,,2,5,Cannot Lose Them
518,4d14c400-2fc4-405c-916e-0a262b85276e,15,161,,4,5,Loyal Customers
519,a65120aa-f274-4ea9-9799-e52563ecb57d,39,24,,1,5,Cannot Lose Them
520,60a68918-b601-4f91-95a1-b5a70aebea8d,26,52,,2,5,Cannot Lose Them
521,e1bce659-2f6b-49ec-860e-1c257581c638,39,31,,1,5,Cannot Lose Them
522,dcc03407-13d0-405b-896e-1a5180914fa2,39,29,,1,5,Cannot Lose Them
523,24dbbd28-4a8d-447a-b085-49414d7f3221,33,31,,1,5,Cannot Lose Them
524,4bdbe2b6-d100-4411-bd86-3fe61f017c10,26,45,,2,5,Cannot Lose Them
525,aa8f31ea-8faa-4a9b-8c4d-1d510c859d8c,39,39,,1,5,Cannot Lose Them
526,80f7173b-73f8-4564-9a2e-5970133e8412,39,48,,1,5,Cannot Lose Them
527,b7fda9e9-824d-4166-87bb-2443336a7852,35,71,,1,5,Cannot Lose Them
528,477a630f-e33e-4248-9013-170241e51915,39,41,,1,5,Cannot Lose Them
529,61bf2342-77f6-4dd2-8ba5-e8f24d2fd56a,37,48,,1,5,Cannot Lose Them
530,755d27c1-d576-4d77-9938-8c830f7b83ea,39,36,,1,5,Cannot Lose Them
531,06642efe-7cec-40e0-843f-d6db9a7ebd66,16,53,,4,5,Loyal Customers
532,2116f1f8-e250-4aa8-9307-c6ab91c98d21,36,80,,1,5,Cannot Lose Them
533,235339dc-1d8d-4e89-bcee-b8b482bd4bb4,39,41,,1,5,Cannot Lose Them
534,da221a64-a628-4d36-88ac-cd2722b10ffb,34,48,,1,5,Cannot Lose Them
535,38183b4b-ca9b-4b6a-b406-fef9812ad250,39,48,,1,5,Cannot Lose Them
536,ba24f23e-5a1b-4209-a9a6-fe93d5beddc5,30,76,,2,5,Cannot Lose Them
537,3bde5cac-7ee1-405a-a33e-a60dda5e53bb,39,28,,1,5,Cannot Lose Them
538,9fd59989-db8e-453e-b06f-a9458d2d9359,24,45,,2,5,Cannot Lose Them
539,1abc6a89-c7dd-4e51-95dd-925a58039b6b,15,33,,4,5,Loyal Customers
540,ee05bfb4-2890-4eb2-bf64-cfea04203f6c,13,27,,4,5,Loyal Customers
541,2b1e4af6-7295-45ba-b389-ccbf68b02956,5,24,,5,5,Champions
542,fa59a92c-5308-4a23-ab12-1bd5b1c0ee9c,15,29,,4,5,Loyal Customers
543,6b78af51-b7a7-42c9-bdab-42e877d9551a,16,27,,4,5,Loyal Customers
544,d8e580e5-69f6-4a2c-8fc9-9b00ff6e2f45,15,31,,4,5,Loyal Customers
545,1d76b0a5-b246-4e5a-a646-30d6cdf6e8b0,15,24,,4,5,Loyal Customers
546,20b1cf24-8ad9-4ede-adf7-bef9a0ae81b6,8,96,,5,5,Champions
547,c2c6a161-668d-4ace-a960-d2d03cfd5da9,13,27,,4,5,Loyal Customers
548,c7ea09b3-7991-4b4f-8cba-d2904a9f7583,15,28,,4,5,Loyal Customers
549,2be9e166-7ff0-4443-be99-8ea4a8e93714,16,24,,4,5,Loyal Customers
550,55e7f467-fcdb-4ec8-8fed-ebd1411093ee,3,24,,5,5,Champions
551,ac15cc17-f056-4c48-9fda-5cc5133830af,8,29,,5,5,Champions
552,41e55bee-1a03-46f2-a7a0-c1e42978c086,16,149,,4,5,Loyal Customers
553,d93d4909-c1b5-4f4c-8e2b-0bc5e61c9726,8,26,,5,5,Champions
554,302d0939-d251-4a2d-ae45-acaeced4b9b2,3,33,,5,5,Champions
555,3fcd7569-bcbb-47b8-85a1-a35b3d65a317,13,28,,4,5,Loyal Customers
556,7e1c3aad-b7e8-4b2e-8f37-10ca1ad1abe1,3,29,,5,5,Champions
557,5781320d-184c-437c-9c5f-690859c485e6,5,53,,5,5,Champions
558,cf171b06-c290-4aee-8c9a-b674e734e882,15,48,,4,5,Loyal Customers
559,b1251883-b4fd-4e6f-a876-386b6344fea1,2,93,,5,5,Champions
560,de113c1a-7d1d-4315-bd19-c5f1c00da949,16,26,,4,5,Loyal Customers
561,e0d2009a-d64b-486e-b092-0524d973d175,1,56,,5,5,Champions
562,22c54deb-187b-491c-a736-097852beba7a,16,24,,4,5,Loyal Customers
563,2c179b38-83e6-44ee-8091-4c05d393d16e,16,30,,4,5,Loyal Customers
564,82da4f96-8f31-498d-9ee6-1f1d7cd6a167,10,28,,4,5,Loyal Customers
565,39c7aedb-0620-4c50-a8c3-c54f6000e714,7,34,,5,5,Champions
566,ce757195-b671-40b0-aabb-3400d63012c0,16,32,,4,5,Loyal Customers
567,739dcc2f-ab6c-47e5-a84f-1a72eb6b9263,16,28,,4,5,Loyal Customers
568,42940754-0f80-47cb-8462-2aa46fa6670e,8,59,,5,5,Champions
569,641d7549-7847-4d0b-abf2-5d759c076fd0,16,33,,4,5,Loyal Customers
570,25d036b4-f801-4a4f-bf0a-27bf069240e9,11,26,,4,5,Loyal Customers
571,ed0d970d-1a9b-47b2-acaf-0c1f6558de38,2,125,,5,5,Champions
572,5389a50c-8513-49e0-a15b-495402b4751b,12,27,,4,5,Loyal Customers
573,0c177165-6782-46eb-a39d-de6a00c87a60,1,27,,5,5,Champions
574,956d7f04-acc5-48e4-b3a2-909a71e21c80,2,41,,5,5,Champions
575,07cc6c2f-d95a-4331-aa88-5d821ad78f9f,16,33,,4,5,Loyal Customers
576,b482e0bc-8d04-4c28-b13c-5a15bed35bbb,3,27,,5,5,Champions
577,1939fe09-45be-4e40-b7d5-8e3447e12246,16,30,,4,5,Loyal Customers
578,09fb394d-42e1-4912-a70b-f4b3eeb6412e,16,30,,4,5,Loyal Customers
579,c915f6f7-d2bc-4740-82ac-9e2e414aac90,8,31,,5,5,Champions
580,e14e38dc-f26e-419a-9ad4-77c015c50edc,16,30,,4,5,Loyal Customers
581,02a923fe-8316-4cb5-9e0c-7e88a7626678,3,31,,5,5,Champions
582,1e5c985c-a0f3-416b-a66e-193e15a5de35,16,39,,4,5,Loyal Customers
583,174d5b57-2453-4095-bb77-8d9a08e3b39c,3,29,,5,5,Champions
584,67153b1b-6902-491c-b09d-6ed6f9a326c2,4,35,,5,5,Champions
585,f9fbaea0-74f4-4fe4-a103-82f7150243d1,16,35,,4,5,Loyal Customers
586,eee8fc18-0356-4803-8d89-f407e9ff59fb,15,69,,4,5,Loyal Customers
587,07e4d816-10d8-4573-8d9f-ef970ca9c219,16,76,,4,5,Loyal Customers
588,db6f4b51-85b4-462a-a1bd-a453214f166e,10,57,,4,5,Loyal Customers
589,de4975f2-fb53-42d9-a31e-e6b8234067e0,13,65,,4,5,Loyal Customers
590,5ddf9fe6-b5fa-4be6-afe7-99a3e19ea247,16,40,,4,5,Loyal Customers
591,fc954d03-1d71-4bcb-9c14-55da518ffa33,16,67,,4,5,Loyal Customers
592,4e6902dd-b9d7-4790-a215-7ea611aa675a,7,29,,5,5,Champions
593,18c9690a-92bb-402c-808b-581485a22acb,16,31,,4,5,Loyal Customers
594,bdb46e99-2c8e-45ad-a013-7b16f03c0604,11,28,,4,5,Loyal Customers
595,a83d843b-b196-444d-8f10-dd98d21633ad,16,33,,4,5,Loyal Customers
596,daa42780-9baf-45fc-8c20-51f8b5ff3968,16,56,,4,5,Loyal Customers
597,f6fffa2e-fd10-4ef9-bb75-17faedab11f0,16,24,,4,5,Loyal Customers
598,81225530-c0c4-4535-b665-cb52a0116aa8,16,80,,4,5,Loyal Customers
599,3022ab84-27f6-4fb5-8787-f6e0a72f2723,16,27,,4,5,Loyal Customers
600,54f081b1-4ed2-4691-a422-06ecf5354cb7,16,35,,4,5,Loyal Customers
601,e3feb338-94b5-4b77-ac4c-2cb2f7e9f6e3,16,26,,4,5,Loyal Customers
602,ca39cd4d-67d3-4d44-a087-4beb12d23413,10,85,,4,5,Loyal Customers
603,0f814fa5-06ae-41e7-9629-a27f809bf176,15,43,,4,5,Loyal Customers
604,082e121b-1123-48e4-ae32-35382fdec048,8,87,,5,5,Champions
605,ca372c4f-59a7-4d49-bfba-f4bf56123e02,16,54,,4,5,Loyal Customers
606,fa2b35ee-f327-4156-b9ad-224b359a1db0,16,36,,4,5,Loyal Customers
607,14ad1937-611f-4202-9afa-751690f11b48,12,30,,4,5,Loyal Customers
608,7fa5bb78-9354-40dd-ab73-2727795f8806,16,50,,4,5,Loyal Customers
609,14dbdd4d-9e37-475d-b20f-659b191cf992,7,28,,5,5,Champions
610,1e882619-02db-463f-8246-6c542f221fbb,16,41,,4,5,Loyal Customers
611,86c9fd98-acc8-461c-97ae-0a418bb08c36,12,33,,4,5,Loyal Customers
612,caa9253e-d3d7-496e-8d2e-b16fd9aa1c59,16,30,,4,5,Loyal Customers
613,31dbd33a-d3f7-4e3e-a9ea-80c61a12989e,5,50,,5,5,Champions
614,8b3652cc-1708-446c-ace5-6d13b3679f46,13,52,,4,5,Loyal Customers
615,9d805433-142a-4989-a82d-a019e7369b4c,11,106,,4,5,Loyal Customers
616,e617ea42-3037-47cd-b10f-8dab2fe1dea1,16,37,,4,5,Loyal Customers
617,3e5b9ba8-c71b-4ca4-8c64-a30ae5ef0a59,15,31,,4,5,Loyal Customers
618,65f60963-c963-481e-9aac-b6caea749929,7,51,,5,5,Champions
619,cb0333fe-f284-4c8e-8aa2-956978df0c30,16,41,,4,5,Loyal Customers
620,38b531e7-52f7-4d4c-887f-6f815c90c739,12,64,,4,5,Loyal Customers
621,ee9fffe4-ae5e-463c-9c33-cb1eb6b80d3d,2,26,,5,5,Champions
622,97795d09-9af7-49f6-a832-0c23e73c7984,4,34,,5,5,Champions
623,88547cae-5053-4a32-8968-4873ff7b012e,2,50,,5,5,Champions
