project,country,install_date,user_count,buyer,dau,rev,LTV1,LTV3,LTV7
SK,Italy,2020-05-23,2,0,2,0.0,0.0,0.0,0.0
SK,United Kingdom,2020-05-16,4,0,5,0.0,0.0,0.0,0.0
SK,Azerbaijan,2020-05-04,2,0,2,0.0,0.0,0.0,0.0
SK,Japan,2020-05-07,4,0,4,0.0,0.0,0.0,0.0
SK,Vietnam,2020-03-20,65,0,110,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-18,67,1,122,4.610617,4.610617,4.610617,4.610617
SK,United States,2020-04-20,2,0,9,0.0,0.0,0.0,0.0
SK,Ireland,2020-05-07,1,0,2,0.0,0.0,0.0,0.0
SK,Ukraine,2020-04-20,1,0,1,0.0,0.0,0.0,0.0
SK,United Arab Emirates,2020-04-21,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-05-17,11,0,23,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-05,12,0,134,0.0,0.0,0.0,0.0
SK,Brazil,2020-05-07,17,0,426,0.0,0.0,0.0,0.0
SK,Vietnam,2020-03-26,18,0,88,0.0,0.0,0.0,0.0
SK,Morocco,2020-05-23,2,0,3,0.0,0.0,0.0,0.0
SK,France,2020-04-22,1,0,1,0.0,0.0,0.0,0.0
SK,Bangladesh,2020-05-17,1,0,1,0.0,0.0,0.0,0.0
SK,Brazil,2020-05-02,40,0,784,0.0,0.0,0.0,0.0
SK,Italy,2020-05-14,1,0,1,0.0,0.0,0.0,0.0
SK,Uzbekistan,2020-05-09,2,0,2,0.0,0.0,0.0,0.0
SK,Kazakhstan,2020-05-04,9,0,9,0.0,0.0,0.0,0.0
SK,Russia,2020-05-14,21,0,41,0.0,0.0,0.0,0.0
SK,Argentina,2020-04-22,2,0,2,0.0,0.0,0.0,0.0
SK,India,2020-05-05,3,0,7,0.0,0.0,0.0,0.0
SK,Russia,2020-03-17,26,0,26,0.0,0.0,0.0,0.0
SK,Lithuania,2020-05-24,1,0,4,0.0,0.0,0.0,0.0
SK,Malaysia,2020-05-22,4,0,6,0.0,0.0,0.0,0.0
SK,Thailand,2020-05-07,6,0,23,0.0,0.0,0.0,0.0
SK,Spain,2020-04-14,3,0,3,0.0,0.0,0.0,0.0
SK,Réunion,2020-05-22,1,0,2,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-05,110,1,194,4.545943,0.0,4.545943,4.545943
SK,South Korea,2020-05-06,12,0,18,0.0,0.0,0.0,0.0
SK,Morocco,2020-04-16,1,0,1,0.0,0.0,0.0,0.0
SK,Argentina,2020-04-19,1,0,1,0.0,0.0,0.0,0.0
SK,Malaysia,2020-05-09,6,0,8,0.0,0.0,0.0,0.0
SK,Yemen,2020-05-11,1,0,1,0.0,0.0,0.0,0.0
SK,Iraq,2020-04-18,3,0,4,0.0,0.0,0.0,0.0
SK,Lebanon,2020-05-22,1,0,1,0.0,0.0,0.0,0.0
SK,Philippines,2020-03-27,2,0,77,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-10,22,0,123,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-20,48,0,115,0.0,0.0,0.0,0.0
SK,Iraq,2020-05-17,7,0,9,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-22,8,0,67,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-02,52,0,80,0.0,0.0,0.0,0.0
SK,United States,2020-04-09,7,0,22,0.0,0.0,0.0,0.0
SK,Russia,2020-05-07,48,0,75,0.0,0.0,0.0,0.0
SK,Thailand,2020-03-18,40,0,45,0.0,0.0,0.0,0.0
SK,India,2020-05-23,20,0,23,0.0,0.0,0.0,0.0
SK,Germany,2020-05-23,2,0,4,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-02,1,0,159,0.0,0.0,0.0,0.0
SK,Bulgaria,2020-04-20,1,0,1,0.0,0.0,0.0,0.0
SK,India,2020-05-06,6,0,8,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-21,8,0,11,0.0,0.0,0.0,0.0
SK,Argentina,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-05-23,12,0,23,0.0,0.0,0.0,0.0
SK,Malaysia,2020-05-07,5,0,6,0.0,0.0,0.0,0.0
SK,Uruguay,2020-03-29,1,0,1,0.0,0.0,0.0,0.0
SK,Portugal,2020-04-16,2,0,2,0.0,0.0,0.0,0.0
SK,United States,2020-03-17,3,0,6,0.0,0.0,0.0,0.0
SK,India,2020-04-15,9,0,10,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-24,13,0,66,0.0,0.0,0.0,0.0
SK,Russia,2020-05-09,37,0,62,0.0,0.0,0.0,0.0
SK,Peru,2020-05-11,1,0,1,0.0,0.0,0.0,0.0
SK,Ecuador,2020-05-21,1,0,2,0.0,0.0,0.0,0.0
SK,Nigeria,2020-04-02,1,0,1,0.0,0.0,0.0,0.0
SK,Vietnam,2020-03-23,63,0,134,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-04,12,0,164,0.0,0.0,0.0,0.0
SK,Bangladesh,2020-04-20,4,0,4,0.0,0.0,0.0,0.0
SK,Bulgaria,2020-04-16,1,0,1,0.0,0.0,0.0,0.0
SK,South Korea,2020-05-14,6,0,7,0.0,0.0,0.0,0.0
SK,Philippines,2020-04-21,133,0,302,0.0,0.0,0.0,0.0
SK,United States,2020-04-12,9,0,29,0.0,0.0,0.0,0.0
SK,Russia,2020-04-17,4,0,9,0.0,0.0,0.0,0.0
SK,Egypt,2020-05-17,3,0,4,0.0,0.0,0.0,0.0
SK,Hong Kong,2020-03-22,1,0,1,0.0,0.0,0.0,0.0
SK,Vietnam,2020-05-09,14,0,183,0.0,0.0,0.0,0.0
SK,Costa Rica,2020-03-31,1,0,1,0.0,0.0,0.0,0.0
SK,Indonesia,2020-03-26,2,0,40,0.0,0.0,0.0,0.0
SK,Morocco,2020-05-24,2,0,3,0.0,0.0,0.0,0.0
SK,Laos,2020-03-19,1,0,1,0.0,0.0,0.0,0.0
SK,India,2020-05-16,5,0,9,0.0,0.0,0.0,0.0
SK,Morocco,2020-04-17,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-03-22,36,0,63,0.0,0.0,0.0,0.0
SK,Poland,2020-05-13,1,0,2,0.0,0.0,0.0,0.0
SK,Colombia,2020-04-16,2,0,2,0.0,0.0,0.0,0.0
SK,Cambodia,2020-05-10,1,0,1,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-05-16,1,0,2,0.0,0.0,0.0,0.0
SK,India,2020-04-14,4,0,5,0.0,0.0,0.0,0.0
SK,China,2020-05-12,52,0,61,0.0,0.0,0.0,0.0
SK,Portugal,2020-05-05,1,0,2,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-05,23,0,33,0.0,0.0,0.0,0.0
SK,Iraq,2020-05-14,5,0,7,0.0,0.0,0.0,0.0
SK,Algeria,2020-05-20,1,0,2,0.0,0.0,0.0,0.0
SK,Greece,2020-04-20,2,0,2,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-03,1,0,2,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-08,2,0,4,0.0,0.0,0.0,0.0
SK,Poland,2020-05-06,1,0,1,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-12,8,0,95,0.0,0.0,0.0,0.0
SK,Algeria,2020-05-12,3,0,4,0.0,0.0,0.0,0.0
SK,Vietnam,2020-03-22,54,1,116,29.935271,0.0,0.0,0.0
SK,India,2020-04-22,1,0,5,0.0,0.0,0.0,0.0
SK,Bangladesh,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Singapore,2020-05-07,1,0,1,0.0,0.0,0.0,0.0
SK,United States,2020-04-16,4,0,13,0.0,0.0,0.0,0.0
SK,Cambodia,2020-05-15,3,0,3,0.0,0.0,0.0,0.0
SK,Paraguay,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Malaysia,2020-04-11,1,0,1,0.0,0.0,0.0,0.0
SK,Tunisia,2020-05-18,1,0,3,0.0,0.0,0.0,0.0
SK,Zambia,2020-04-18,1,0,1,0.0,0.0,0.0,0.0
SK,Netherlands,2020-04-10,1,0,3,0.0,0.0,0.0,0.0
SK,Chile,2020-04-20,3,0,5,0.0,0.0,0.0,0.0
SK,Germany,2020-05-20,1,0,3,0.0,0.0,0.0,0.0
SK,China,2020-05-11,69,0,82,0.0,0.0,0.0,0.0
SK,Indonesia,2020-04-24,9,0,336,0.0,0.0,0.0,0.0
SK,Malaysia,2020-04-19,2,0,2,0.0,0.0,0.0,0.0
SK,Thailand,2020-05-03,1,0,24,0.0,0.0,0.0,0.0
SK,Egypt,2020-05-03,1,0,1,0.0,0.0,0.0,0.0
SK,Vietnam,2020-05-07,23,1,204,213.00757000000002,68.928336,98.655411,157.82215
SK,United States,2020-04-11,3,0,11,0.0,0.0,0.0,0.0
SK,Ireland,2020-05-06,1,0,1,0.0,0.0,0.0,0.0
SK,Iraq,2020-05-09,4,0,7,0.0,0.0,0.0,0.0
SK,Indonesia,2020-03-21,49,0,91,0.0,0.0,0.0,0.0
SK,Taiwan,2020-05-16,3,0,4,0.0,0.0,0.0,0.0
SK,Colombia,2020-04-08,2,0,2,0.0,0.0,0.0,0.0
SK,United States,2020-05-07,5,0,8,0.0,0.0,0.0,0.0
SK,Germany,2020-05-22,2,0,4,0.0,0.0,0.0,0.0
SK,Brazil,2020-03-28,36,0,314,0.0,0.0,0.0,0.0
SK,Costa Rica,2020-05-17,1,0,1,0.0,0.0,0.0,0.0
SK,Slovakia,2020-04-20,1,0,1,0.0,0.0,0.0,0.0
SK,Spain,2020-04-21,2,0,3,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-15,9,0,12,0.0,0.0,0.0,0.0
SK,El Salvador,2020-04-09,1,0,1,0.0,0.0,0.0,0.0
SK,United States,2020-05-11,3,0,3,0.0,0.0,0.0,0.0
SK,Russia,2020-03-18,22,1,31,4.91515,0.0,0.0,0.0
SK,India,2020-05-09,5,0,11,0.0,0.0,0.0,0.0
SK,Mexico,2020-05-13,3,0,4,0.0,0.0,0.0,0.0
SK,Nigeria,2020-05-18,1,0,1,0.0,0.0,0.0,0.0
SK,Iraq,2020-04-21,2,0,3,0.0,0.0,0.0,0.0
SK,Kazakhstan,2020-05-10,3,0,5,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-23,5,0,55,0.0,0.0,0.0,0.0
SK,United States,2020-03-29,11,0,14,0.0,0.0,0.0,0.0
SK,United States,2020-05-24,6,0,25,0.0,0.0,0.0,0.0
SK,Peru,2020-05-07,1,0,1,0.0,0.0,0.0,0.0
SK,United States,2020-05-21,5,0,15,0.0,0.0,0.0,0.0
SK,Jordan,2020-05-05,1,0,1,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-22,3,0,4,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-11,3,0,6,0.0,0.0,0.0,0.0
SK,Singapore,2020-04-10,1,0,2,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-15,9,0,93,0.0,0.0,0.0,0.0
SK,Argentina,2020-05-03,1,0,1,0.0,0.0,0.0,0.0
SK,Kazakhstan,2020-05-13,9,0,10,0.0,0.0,0.0,0.0
SK,Egypt,2020-05-05,1,0,1,0.0,0.0,0.0,0.0
SK,Malaysia,2020-05-10,9,0,9,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-22,25,0,82,0.0,0.0,0.0,0.0
SK,Portugal,2020-05-10,1,0,2,0.0,0.0,0.0,0.0
SK,Mexico,2020-05-23,5,0,5,0.0,0.0,0.0,0.0
SK,Pakistan,2020-04-16,2,0,4,0.0,0.0,0.0,0.0
SK,Martinique,2020-05-16,2,0,2,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-05,9,0,143,0.0,0.0,0.0,0.0
SK,Egypt,2020-05-08,3,0,4,0.0,0.0,0.0,0.0
SK,United States,2020-05-15,30,0,38,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-04-25,1,0,1,0.0,0.0,0.0,0.0
SK,United States,2020-03-24,4,0,11,0.0,0.0,0.0,0.0
SK,Pakistan,2020-05-16,3,0,3,0.0,0.0,0.0,0.0
SK,Egypt,2020-05-10,1,0,4,0.0,0.0,0.0,0.0
SK,French Guiana,2020-05-18,1,0,1,0.0,0.0,0.0,0.0
SK,Spain,2020-04-08,2,0,2,0.0,0.0,0.0,0.0
SK,Kazakhstan,2020-04-15,2,0,2,0.0,0.0,0.0,0.0
SK,Spain,2020-05-19,1,0,1,0.0,0.0,0.0,0.0
SK,Vietnam,2020-05-04,16,0,207,0.0,0.0,0.0,0.0
SK,Argentina,2020-05-05,1,0,2,0.0,0.0,0.0,0.0
SK,Iran,2020-04-21,6,0,7,0.0,0.0,0.0,0.0
SK,Vietnam,2020-03-19,49,0,91,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-12,5,0,7,0.0,0.0,0.0,0.0
SK,,2020-04-05,2,0,5,0.0,0.0,0.0,0.0
SK,Uzbekistan,2020-05-13,3,0,4,0.0,0.0,0.0,0.0
SK,Romania,2020-04-22,2,0,3,0.0,0.0,0.0,0.0
SK,Afghanistan,2020-05-17,3,0,3,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-10,33,0,147,0.0,0.0,0.0,0.0
SK,Belgium,2020-05-15,2,0,2,0.0,0.0,0.0,0.0
SK,Japan,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Iran,2020-03-24,1,0,2,0.0,0.0,0.0,0.0
SK,Australia,2020-05-06,1,0,1,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-07,3,0,4,0.0,0.0,0.0,0.0
SK,Egypt,2020-04-17,3,0,4,0.0,0.0,0.0,0.0
SK,Vietnam,2020-05-06,13,0,210,0.0,0.0,0.0,0.0
SK,Ukraine,2020-04-18,2,0,2,0.0,0.0,0.0,0.0
SK,India,2020-03-21,2,0,23,0.0,0.0,0.0,0.0
SK,United States,2020-05-06,2,0,8,0.0,0.0,0.0,0.0
SK,Laos,2020-05-17,1,0,1,0.0,0.0,0.0,0.0
SK,Peru,2020-05-14,1,0,2,0.0,0.0,0.0,0.0
SK,United States,2020-04-24,2,0,8,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-23,5,0,8,0.0,0.0,0.0,0.0
SK,Iran,2020-05-21,2,0,4,0.0,0.0,0.0,0.0
SK,China,2020-03-19,1,0,1,0.0,0.0,0.0,0.0
SK,China,2020-05-21,7,0,9,0.0,0.0,0.0,0.0
SK,Réunion,2020-05-16,3,0,3,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-17,6,0,83,0.0,0.0,0.0,0.0
SK,,2020-04-20,2,0,3,0.0,0.0,0.0,0.0
SK,India,2020-05-12,8,0,11,0.0,0.0,0.0,0.0
SK,Algeria,2020-05-10,3,0,3,0.0,0.0,0.0,0.0
SK,South Korea,2020-05-07,13,0,18,0.0,0.0,0.0,0.0
SK,Netherlands,2020-05-02,1,0,1,0.0,0.0,0.0,0.0
SK,Georgia,2020-05-06,1,0,3,0.0,0.0,0.0,0.0
SK,Taiwan,2020-05-10,3,0,4,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-24,3,0,42,0.0,0.0,0.0,0.0
SK,Gabon,2020-05-15,1,0,1,0.0,0.0,0.0,0.0
SK,Chile,2020-05-18,1,0,1,0.0,0.0,0.0,0.0
SK,Argentina,2020-05-17,2,0,3,0.0,0.0,0.0,0.0
SK,Myanmar (Burma),2020-05-08,1,0,3,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-03-17,2,0,2,0.0,0.0,0.0,0.0
SK,Syria,2020-04-30,1,0,1,0.0,0.0,0.0,0.0
SK,Egypt,2020-04-15,3,0,3,0.0,0.0,0.0,0.0
SK,Canada,2020-04-11,1,0,1,0.0,0.0,0.0,0.0
SK,Colombia,2020-04-20,2,0,3,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-03-19,1,0,1,0.0,0.0,0.0,0.0
SK,India,2020-05-17,3,0,3,0.0,0.0,0.0,0.0
SK,Thailand,2020-03-19,68,0,82,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-18,4,0,74,0.0,0.0,0.0,0.0
SK,Egypt,2020-04-22,2,0,3,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-16,55,0,108,0.0,0.0,0.0,0.0
SK,Iran,2020-05-23,1,0,3,0.0,0.0,0.0,0.0
SK,Chile,2020-05-24,2,0,4,0.0,0.0,0.0,0.0
SK,Peru,2020-05-19,2,0,3,0.0,0.0,0.0,0.0
SK,Uzbekistan,2020-04-19,1,0,1,0.0,0.0,0.0,0.0
SK,Romania,2020-04-15,2,0,2,0.0,0.0,0.0,0.0
SK,Russia,2020-05-24,11,0,18,0.0,0.0,0.0,0.0
SK,Italy,2020-04-23,1,0,1,0.0,0.0,0.0,0.0
SK,Argentina,2020-04-16,3,0,3,0.0,0.0,0.0,0.0
SK,Ukraine,2020-05-04,44,0,44,0.0,0.0,0.0,0.0
SK,Singapore,2020-04-25,1,0,2,0.0,0.0,0.0,0.0
SK,Malaysia,2020-05-08,3,0,4,0.0,0.0,0.0,0.0
SK,Morocco,2020-05-16,1,0,1,0.0,0.0,0.0,0.0
SK,Uzbekistan,2020-05-04,1,0,1,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-16,6,0,72,0.0,0.0,0.0,0.0
SK,United Kingdom,2020-05-04,5,0,6,0.0,0.0,0.0,0.0
SK,India,2020-05-04,12,0,12,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-04-17,1,0,1,0.0,0.0,0.0,0.0
SK,Azerbaijan,2020-05-14,1,0,2,0.0,0.0,0.0,0.0
SK,Azerbaijan,2020-05-06,2,0,2,0.0,0.0,0.0,0.0
SK,New Zealand,2020-05-04,1,0,1,0.0,0.0,0.0,0.0
SK,,2020-05-24,1,0,1,0.0,0.0,0.0,0.0
SK,United States,2020-03-30,1,0,4,0.0,0.0,0.0,0.0
SK,Moldova,2020-05-08,3,0,3,0.0,0.0,0.0,0.0
SK,Indonesia,2020-03-29,13,0,40,0.0,0.0,0.0,0.0
SK,Iran,2020-04-22,6,0,9,0.0,0.0,0.0,0.0
SK,Iraq,2020-05-07,10,0,16,0.0,0.0,0.0,0.0
SK,Algeria,2020-04-20,3,0,4,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-01,2,0,3,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-11,59,0,145,0.0,0.0,0.0,0.0
SK,Moldova,2020-05-07,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-04-23,2,0,6,0.0,0.0,0.0,0.0
SK,Thailand,2020-04-26,2,0,50,0.0,0.0,0.0,0.0
SK,India,2020-05-15,7,0,8,0.0,0.0,0.0,0.0
SK,India,2020-04-05,1,0,3,0.0,0.0,0.0,0.0
SK,Czechia,2020-05-11,1,0,2,0.0,0.0,0.0,0.0
SK,Slovenia,2020-05-04,1,0,1,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-04-14,2,0,2,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-07,13,0,142,0.0,0.0,0.0,0.0
SK,United States,2020-03-25,3,0,5,0.0,0.0,0.0,0.0
SK,Mexico,2020-05-20,1,0,2,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-24,4,0,5,0.0,0.0,0.0,0.0
SK,Algeria,2020-05-23,2,0,2,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-01,5,0,162,0.0,0.0,0.0,0.0
SK,Belarus,2020-05-11,1,0,1,0.0,0.0,0.0,0.0
SK,Iran,2020-05-15,4,0,5,0.0,0.0,0.0,0.0
SK,Algeria,2020-04-16,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-05-22,12,0,18,0.0,0.0,0.0,0.0
SK,Chile,2020-05-05,1,0,1,0.0,0.0,0.0,0.0
SK,Argentina,2020-04-09,3,0,4,0.0,0.0,0.0,0.0
SK,Azerbaijan,2020-05-13,3,0,4,0.0,0.0,0.0,0.0
SK,Malaysia,2020-05-17,2,0,2,0.0,0.0,0.0,0.0
SK,Myanmar (Burma),2020-05-02,1,0,2,0.0,0.0,0.0,0.0
SK,South Korea,2020-05-13,8,0,9,0.0,0.0,0.0,0.0
SK,Iraq,2020-03-25,1,0,1,0.0,0.0,0.0,0.0
SK,India,2020-05-13,6,0,8,0.0,0.0,0.0,0.0
SK,Réunion,2020-05-15,5,0,5,0.0,0.0,0.0,0.0
SK,Hungary,2020-05-14,1,0,1,0.0,0.0,0.0,0.0
SK,Indonesia,2020-03-30,29,0,55,0.0,0.0,0.0,0.0
SK,Tunisia,2020-05-17,1,0,2,0.0,0.0,0.0,0.0
SK,Singapore,2020-04-28,1,0,5,0.0,0.0,0.0,0.0
SK,South Korea,2020-05-04,21,0,21,0.0,0.0,0.0,0.0
SK,Portugal,2020-05-17,1,0,2,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-07,20,0,124,0.0,0.0,0.0,0.0
SK,Iran,2020-05-14,6,0,7,0.0,0.0,0.0,0.0
SK,Poland,2020-05-20,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-04-09,1,0,10,0.0,0.0,0.0,0.0
SK,Myanmar (Burma),2020-04-06,2,0,2,0.0,0.0,0.0,0.0
SK,Thailand,2020-03-17,16,0,16,0.0,0.0,0.0,0.0
SK,Malaysia,2020-03-18,2,0,2,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-03,7,0,167,0.0,0.0,0.0,0.0
SK,Philippines,2020-03-25,15,0,114,0.0,0.0,0.0,0.0
SK,Romania,2020-05-17,1,0,3,0.0,0.0,0.0,0.0
SK,Iraq,2020-05-16,7,0,11,0.0,0.0,0.0,0.0
SK,Iraq,2020-03-27,1,0,1,0.0,0.0,0.0,0.0
SK,Malaysia,2020-04-21,7,0,8,0.0,0.0,0.0,0.0
SK,Kazakhstan,2020-05-18,1,0,2,0.0,0.0,0.0,0.0
SK,Sudan,2020-04-18,1,0,1,0.0,0.0,0.0,0.0
SK,Bulgaria,2020-04-17,1,0,1,0.0,0.0,0.0,0.0
SK,Spain,2020-05-10,1,0,1,0.0,0.0,0.0,0.0
SK,Algeria,2020-05-19,1,0,1,0.0,0.0,0.0,0.0
SK,Qatar,2020-04-25,1,0,1,0.0,0.0,0.0,0.0
SK,Colombia,2020-04-17,1,0,2,0.0,0.0,0.0,0.0
SK,South Korea,2020-05-05,19,0,25,0.0,0.0,0.0,0.0
SK,Bangladesh,2020-05-06,1,0,1,0.0,0.0,0.0,0.0
SK,,2020-05-06,1,0,1,0.0,0.0,0.0,0.0
SK,Algeria,2020-05-21,1,0,1,0.0,0.0,0.0,0.0
SK,Chile,2020-05-23,1,0,1,0.0,0.0,0.0,0.0
SK,Germany,2020-03-27,1,0,1,0.0,0.0,0.0,0.0
SK,Canada,2020-05-06,2,0,2,0.0,0.0,0.0,0.0
SK,Sudan,2020-04-20,2,0,2,0.0,0.0,0.0,0.0
SK,United States,2020-03-20,1,0,2,0.0,0.0,0.0,0.0
SK,Saudi Arabia,2020-05-10,3,0,5,0.0,0.0,0.0,0.0
SK,Nigeria,2020-05-09,1,0,1,0.0,0.0,0.0,0.0
SK,Japan,2020-04-27,1,0,1,0.0,0.0,0.0,0.0
SK,Chile,2020-05-19,1,0,1,0.0,0.0,0.0,0.0
SK,,2020-05-22,1,0,2,0.0,0.0,0.0,0.0
SK,Hong Kong,2020-05-16,1,0,1,0.0,0.0,0.0,0.0
SK,Argentina,2020-04-02,1,0,1,0.0,0.0,0.0,0.0
SK,Cambodia,2020-05-14,1,0,2,0.0,0.0,0.0,0.0
SK,Algeria,2020-04-17,1,0,1,0.0,0.0,0.0,0.0
SK,China,2020-05-15,21,0,27,0.0,0.0,0.0,0.0
SK,Romania,2020-03-18,1,0,1,0.0,0.0,0.0,0.0
SK,Indonesia,2020-05-15,9,0,94,0.0,0.0,0.0,0.0
SK,Iran,2020-04-17,1,0,3,0.0,0.0,0.0,0.0
SK,Iraq,2020-04-16,3,0,4,0.0,0.0,0.0,0.0
SK,Egypt,2020-05-19,2,0,2,0.0,0.0,0.0,0.0
SK,Dominican Republic,2020-04-18,1,0,1,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-08,4,0,116,0.0,0.0,0.0,0.0
SK,Ireland,2020-03-17,1,0,1,0.0,0.0,0.0,0.0
SK,Philippines,2020-05-13,6,0,85,0.0,0.0,0.0,0.0
SK,Romania,2020-05-15,2,0,4,0.0,0.0,0.0,0.0
SK,Malaysia,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Hungary,2020-04-21,1,0,1,0.0,0.0,0.0,0.0
SK,Belarus,2020-05-06,4,0,6,0.0,0.0,0.0,0.0
SK,Cambodia,2020-05-23,2,0,2,0.0,0.0,0.0,0.0
SK,Belgium,2020-05-19,1,0,1,0.0,0.0,0.0,0.0
SK,Ghana,2020-04-22,1,0,1,0.0,0.0,0.0,0.0
SK,Belarus,2020-05-04,4,0,4,0.0,0.0,0.0,0.0
SK,Hong Kong,2020-05-08,3,0,3,0.0,0.0,0.0,0.0
SK,Peru,2020-05-18,1,0,1,0.0,0.0,0.0,0.0
SK,India,2020-04-23,2,0,5,0.0,0.0,0.0,0.0
SK,Oman,2020-05-12,1,0,2,0.0,0.0,0.0,0.0
SK,Russia,2020-04-20,9,0,15,0.0,0.0,0.0,0.0
SK,Cameroon,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Philippines,2020-04-01,13,0,56,0.0,0.0,0.0,0.0
SK,Iraq,2020-05-21,4,0,5,0.0,0.0,0.0,0.0
SK,Philippines,2020-04-02,12,0,63,0.0,0.0,0.0,0.0
SK,Senegal,2020-05-07,1,0,1,0.0,0.0,0.0,0.0
SK,Germany,2020-05-18,2,0,3,0.0,0.0,0.0,0.0
SK,Uzbekistan,2020-05-06,3,0,3,0.0,0.0,0.0,0.0
SK,Jamaica,2020-04-14,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-03-24,7,0,42,0.0,0.0,0.0,0.0
SK,Vietnam,2020-05-05,20,0,217,0.0,0.0,0.0,0.0
SK,Thailand,2020-03-28,2,0,25,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-12,1,0,2,0.0,0.0,0.0,0.0
SK,United Kingdom,2020-03-18,1,0,1,0.0,0.0,0.0,0.0
SK,Trinidad & Tobago,2020-04-21,1,0,1,0.0,0.0,0.0,0.0
SK,Turkey,2020-05-21,3,0,3,0.0,0.0,0.0,0.0
SK,United States,2020-04-04,1,0,4,0.0,0.0,0.0,0.0
SK,United States,2020-05-05,3,0,9,0.0,0.0,0.0,0.0
SK,Spain,2020-05-08,2,0,3,0.0,0.0,0.0,0.0
SK,Lithuania,2020-05-09,1,0,2,0.0,0.0,0.0,0.0
SK,Russia,2020-04-24,1,0,4,0.0,0.0,0.0,0.0
SK,Ecuador,2020-04-10,1,0,2,0.0,0.0,0.0,0.0
SK,Slovakia,2020-05-04,1,0,1,0.0,0.0,0.0,0.0
SK,United States,2020-04-10,4,0,19,0.0,0.0,0.0,0.0
SK,Belarus,2020-04-22,1,0,1,0.0,0.0,0.0,0.0
SK,,2020-03-26,1,0,2,0.0,0.0,0.0,0.0
SK,,2020-04-04,6,0,8,0.0,0.0,0.0,0.0
SK,Cyprus,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SK,Russia,2020-04-14,2,0,6,0.0,0.0,0.0,0.0
SK,Turkey,2020-04-20,3,0,5,0.0,0.0,0.0,0.0
SK,Poland,2020-04-21,1,0,2,0.0,0.0,0.0,0.0
SK,Hungary,2020-05-23,2,0,2,0.0,0.0,0.0,0.0
SK,Peru,2020-05-09,1,0,1,0.0,0.0,0.0,0.0
